"P35_001,N,19,11","P35_002,N,19,11","P35_003,C,254","P35_004,C,254","P35_005,C,254","P35_006,C,254","P35_007,C,254","P35_008,C,254","P35_009,C,254","P35_010,C,254","P35_011,N,19,11","P35_012,N,19,11","P35_013,N,19,11","P35_014,N,19,11","P35_015,N,19,11","P35_016,N,19,11","P35_017,N,19,11","P35_018,N,19,11","P35_019,N,19,11","P35_020,N,19,11","P35_021,N,19,11","P35_022,N,19,11","P35_023,N,19,11","P35_024,N,19,11","P35_025,N,19,11","P35_026,N,19,11","P35_027,N,19,11","P35_028,N,19,11"
36.72453076,139.6878876,栃木県,日光市,09206,日光,https://www.michi-no-eki.jp/stations/view/7984,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/tochi_nikko/index.html,http://www.nikko-honjin.jp/,,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,1,1
36.431168,140.071976,栃木県,芳賀郡益子町,09342,ましこ,https://www.michi-no-eki.jp/stations/view/11977,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/tochi_masiko/index.html,http://m-mashiko.com/,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
36.080532,138.784106,群馬県,多野郡上野村,10366,上野,https://www.michi-no-eki.jp/stations/view/292,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_ueno/index.html,,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1
36.4590603,139.136429,群馬県,前橋市,10201,ぐりーんふらわー牧場・大胡,https://www.michi-no-eki.jp/stations/view/293,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_oogo/index.html,,,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1
36.607483,138.638618,群馬県,吾妻郡中之条町,10421,六合,https://www.michi-no-eki.jp/stations/view/294,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_kuni/index.html,http://www.nakanojo-kanko.jp/miru-taiken/michinoeki-kuni.shtml,,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1
36.5481138,138.9528062,群馬県,渋川市,10208,おのこ,https://www.michi-no-eki.jp/stations/view/295,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_onoko/index.html,http://onoko.jp/,,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1
36.1430927,139.0403486,群馬県,藤岡市,10209,上州おにし,https://www.michi-no-eki.jp/stations/view/296,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_onisi/index.html,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_onisi/index.html,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
36.6870421,139.1073011,群馬県,利根郡川場村,10444,川場田園プラザ,https://www.michi-no-eki.jp/stations/view/297,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_kawaba/index.html,http://www.denenplaza.co.jp/,,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1
36.7645152,138.96767,群馬県,利根郡みなかみ町,10449,みなかみ水紀行館,https://www.michi-no-eki.jp/stations/view/298,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_minakami/index.html,http://www9.wind.ne.jp/mizukikou/frame.htm,,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1
36.6616976,139.1200313,群馬県,沼田市,10206,白沢,https://www.michi-no-eki.jp/stations/view/299,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_sirasawa/index.html,http://www.boukyou.com/,,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1
36.614528,138.590048,群馬県,吾妻郡草津町,10426,草津運動茶屋公園,https://www.michi-no-eki.jp/stations/view/300,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_kusatsu/index.html,https://www.kusatsu-kokusai.com/common/ranking,,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1
36.491184,139.2719912,群馬県,桐生市,10203,くろほね・やまびこ,https://www.michi-no-eki.jp/stations/view/301,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_kurohone/index.html,http://www15.wind.ne.jp/~kurohone-y/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.2721362,139.0716443,群馬県,藤岡市,10209,ららん藤岡,https://www.michi-no-eki.jp/stations/view/302,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_fujioka/index.html,http://www.laranfujioka.com/,,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1
36.5151403,139.0163627,群馬県,渋川市,10208,こもち,https://www.michi-no-eki.jp/stations/view/303,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_komochi/index.html,http://komochi.com,,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1
36.6976003,138.9812566,群馬県,利根郡みなかみ町,10449,月夜野矢瀬親水公園,https://www.michi-no-eki.jp/stations/view/304,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_tsukiyono/index.html,http://www.tsukiyono-harvest.com/,,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1
36.2996438,138.765967,群馬県,富岡市,10210,みょうぎ,https://www.michi-no-eki.jp/stations/view/305,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_myougi/index.html,http://www.myogi-bc.jp/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.1092423,138.8978301,群馬県,多野郡神流町,10367,万葉の里,https://www.michi-no-eki.jp/stations/view/306,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_manba/index.html,http://town.kanna.gunma.jp/kanko/?page_id=30,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
36.2240358,138.8020175,群馬県,甘楽郡下仁田町,10382,しもにた,https://www.michi-no-eki.jp/stations/view/307,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_simonita/index.html,http://shimonitanegi.com/,,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1
36.5525594,139.3728487,群馬県,みどり市,10212,富弘美術館,https://www.michi-no-eki.jp/stations/view/308,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_tomihiro/index.html,http://www.city.midori.gunma.jp/tomihiro/,,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1
36.69608,138.9083498,群馬県,利根郡みなかみ町,10449,たくみの里,https://www.michi-no-eki.jp/stations/view/309,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_takumi/index.html,http://takuminosato.or.jp/,,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,1
36.6089289,138.8297562,群馬県,吾妻郡中之条町,10421,霊山たけやま,https://www.michi-no-eki.jp/stations/view/310,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_takeyama/index.html,http://www.town.nakanojo.gunma.jp/takeyama/,,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.4413405,139.035164,群馬県,北群馬郡吉岡町,10345,よしおか温泉,https://www.michi-no-eki.jp/stations/view/311,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_yoshioka/index.html,http://www.yoshioka-onsen.jp/,,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1
36.4236952,139.1284555,群馬県,前橋市,10201,赤城の恵,https://www.michi-no-eki.jp/stations/view/312,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_akagi/index.html,http://www.maebashi-cvb.com/gourmet&product/mitinoeki/megumi.htm,,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1
36.2337493,138.9166528,群馬県,甘楽郡甘楽町,10384,甘楽,https://www.michi-no-eki.jp/stations/view/313,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_kanra/index.html,http://www.town.kanra.gunma.jp/kanko/spot/busan/index.html,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.612775,139.0689353,群馬県,利根郡昭和村,10448,あぐりーむ昭和,https://www.michi-no-eki.jp/stations/view/314,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_agurimu/index.html,http://agream-showa.jp/,,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,1
36.1782734,138.7417079,群馬県,甘楽郡南牧村,10383,オアシスなんもく,https://www.michi-no-eki.jp/stations/view/315,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_oasis/index.html,http://www.nanmoku.ne.jp/modules/oasis/index.php?content_id=4,,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1
36.4693828,139.0942386,群馬県,前橋市,10201,ふじみ,https://www.michi-no-eki.jp/stations/view/316,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_fujimi/index.html,http://www.michi-fujimi.com/,,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,1,1
36.2646406,139.2964207,群馬県,太田市,10205,おおた,https://www.michi-no-eki.jp/stations/view/317,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_oota/index.html,http://michinoeki-ota.com/,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.5475134,138.6842731,群馬県,吾妻郡長野原町,10424,八ッ場ふるさと館,https://www.michi-no-eki.jp/stations/view/318,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_yanba/index.html,http://yambamichinoeki.com/,,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1
36.6224975,138.9542567,群馬県,吾妻郡高山村,10428,中山盆地,https://www.michi-no-eki.jp/stations/view/319,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_nakayama/index.html,http://www.takayama-kanko.jp/,,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1
36.4245108,138.7931396,群馬県,高崎市,10202,くらぶち小栗の里,https://www.michi-no-eki.jp/stations/view/320,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_kurabuchi/index.html,http://www.kurabuchi-oguri.com/,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.57048,138.73569,群馬県,吾妻郡東吾妻町,10429,あがつま峡,https://www.michi-no-eki.jp/stations/view/321,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_agatsuma/index.html,http://agatsumakyo.jp/,,2,2,2,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1
36.30833423,139.0945846,群馬県,佐波郡玉村町,10464,玉村宿,https://www.michi-no-eki.jp/stations/view/7986,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/gunma_tamamura/index.html,http://www.tamamura-juku.com/,,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1
36.773231,139.225238,群馬県,利根郡片品村,10443,尾瀬かたしな,https://www.michi-no-eki.jp/stations/view/14172,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
35.9544145,139.0126336,埼玉県,秩父市,11207,あらかわ,https://www.michi-no-eki.jp/stations/view/322,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_arakawa/index.html,http://www.michinoeki－network.jp.,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,1,1
36.0523844,139.2811686,埼玉県,比企郡小川町,11343,おがわまち,https://www.michi-no-eki.jp/stations/view/323,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_ogawamachi/index.html,http://saitamacraft.com/,,2,2,1,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1
35.848019,139.765769,埼玉県,川口市,11203,川口・あんぎょう,https://www.michi-no-eki.jp/stations/view/324,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_kawaguchi/index.html,http://www.jurian.or.jp,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
35.9503803,138.9381995,埼玉県,秩父市,11207,大滝温泉,https://www.michi-no-eki.jp/stations/view/325,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_ootaki/index.html,http://www.ootakionsen.co.jp/,,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1
36.2185243,139.2412797,埼玉県,深谷市,11218,おかべ,https://www.michi-no-eki.jp/stations/view/326,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_okabe/index.html,http://www.rakuten.co.jp/genkioukoku/,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.0490086,139.0401091,埼玉県,秩父市,11207,龍勢会館,https://www.michi-no-eki.jp/stations/view/327,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_ryusei/index.html,http://www.ryuseinomachi.co.jp/ryusei/index.htm,,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,1
36.170307,139.6451589,埼玉県,加須市,11210,童謡のふる里おおとね,https://www.michi-no-eki.jp/stations/view/328,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_ootone/index.html,http://komekomeclub.jp/,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1
36.1218906,139.227294,埼玉県,深谷市,11218,はなぞの,https://www.michi-no-eki.jp/stations/view/329,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_hanazono/index.html,http://www.michinoeki-hanazono.jp/,,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1
36.0047724,138.9709644,埼玉県,秩父郡小鹿野町,11365,両神温泉薬師の湯,https://www.michi-no-eki.jp/stations/view/330,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_ryokami/index.html,http://www.kanko-ogano.jp/spa/,,2,2,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1
36.1515097,139.2890291,埼玉県,深谷市,11218,かわもと,https://www.michi-no-eki.jp/stations/view/331,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_kawamoto/index.html,http://www.city.fukaya.saitama.jp/shisetsu/michinoeki/1499131548292.html,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.2145575,139.3693257,埼玉県,熊谷市,11202,めぬま,https://www.michi-no-eki.jp/stations/view/332,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_menuma/index.html,http://mitinoekimenuma.web.fc2.com/,,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1
35.9974408,139.0893968,埼玉県,秩父市,11207,ちちぶ,https://www.michi-no-eki.jp/stations/view/333,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_titibu/index.html,http://www.michinoeki－network.jp.,,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
36.0246324,139.7692596,埼玉県,北葛飾郡杉戸町,11464,アグリパークゆめすぎと,https://www.michi-no-eki.jp/stations/view/334,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_yumesugito/index.html,http://www.pikaru.co.jp/index.html,,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1
35.9769074,139.1355565,埼玉県,秩父郡横瀬町,11361,果樹公園あしがくぼ,https://www.michi-no-eki.jp/stations/view/335,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_asigakubo/index.html,http://www.yokoze.org/shisetsu/michinoeki_kajukoen_ashigakubo/,,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1
36.0363563,139.4576883,埼玉県,比企郡吉見町,11347,いちごの里 よしみ,https://www.michi-no-eki.jp/stations/view/336,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_yosimi/index.html,http://www.ichigonosato.com/,,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,1,1
36.2110887,139.6627834,埼玉県,加須市,11210,きたかわべ,https://www.michi-no-eki.jp/stations/view/337,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_kitakawabe/index.html,https://www.city.kazo.lg.jp/cont/s552000/d058100/hpg000006237.html,,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1
35.9967914,139.7947804,埼玉県,春日部市,11214,庄和,https://www.michi-no-eki.jp/stations/view/338,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_syowa/index.html,http://www.michinoeki-showa.or.jp,,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
36.1887372,139.5107702,埼玉県,羽生市,11216,はにゅう,https://www.michi-no-eki.jp/stations/view/339,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_hanyu/index.html,http://www.city.hanyu.lg.jp/docs/2013072500024/,,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1
36.0769587,139.1096496,埼玉県,秩父郡皆野町,11362,みなの,https://www.michi-no-eki.jp/stations/view/340,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_minano/index.html,http://www.town.minano.saitama.jp/section/kankou/965.htm,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1
36.052482,139.203506,埼玉県,秩父郡東秩父村,11369,和紙の里ひがしちちぶ,https://www.michi-no-eki.jp/stations/view/14140,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/sai_higasichichibu/index.html,http://www.washinosato.co.jp,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1
35.0376773,139.8371306,千葉県,南房総市,12234,とみうら,https://www.michi-no-eki.jp/stations/view/341,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_tomiura/index.html,http://www.biwakurabu.jp/,,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,1,1
35.0341006,139.8948453,千葉県,南房総市,12234,三芳村,https://www.michi-no-eki.jp/stations/view/342,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_miyosi/index.html,http://www.hinanosato.jp/,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
35.7584154,140.1067486,千葉県,八千代市,12221,やちよ,https://www.michi-no-eki.jp/stations/view/343,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_yachiyo/index.html,http://www.yachiyo-fs.net/,http://yachiyo-agri.org/,2,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1
35.1279707,139.8371002,千葉県,安房郡鋸南町,12463,きょなん,https://www.michi-no-eki.jp/stations/view/344,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_kyonan/index.html,http://www.town.kyonan.chiba.jp/kyonan/categories/machi-04/,,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1
35.0638015,140.0770891,千葉県,鴨川市,12223,鴨川オーシャンパーク,https://www.michi-no-eki.jp/stations/view/345,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_kamogawa/index.html,http://kamogawaocean-park.com/,,2,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,1,1
35.0087388,139.9752655,千葉県,南房総市,12234,ローズマリー公園,https://www.michi-no-eki.jp/stations/view/346,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_maruyama/index.html,http://rosemary-park.jp/,,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1
35.198557,140.069545,千葉県,君津市,12225,ふれあいパーク・きみつ,https://www.michi-no-eki.jp/stations/view/347,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_kimitsu/index.html,,,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1
35.8577705,140.0232539,千葉県,柏市,12217,しょうなん,https://www.michi-no-eki.jp/stations/view/348,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_syounan/index.html,http://www.michinoeki-shonan.jp/,,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1
35.254825,140.258616,千葉県,夷隅郡大多喜町,12441,たけゆらの里おおたき,https://www.michi-no-eki.jp/stations/view/349,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_ootaki/index.html,http://www.takeyura.net/,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.7312831,140.4752846,千葉県,香取郡多古町,12347,多古,https://www.michi-no-eki.jp/stations/view/350,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_tako/index.html,http://michinoeki-tako.com/,,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1
35.4638588,140.109646,千葉県,市原市,12219,あずの里いちはら,https://www.michi-no-eki.jp/stations/view/351,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_ichihara/index.html,http://www.ichihara-kankou.or.jp/azunosato/index.html,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.805852,140.4699424,千葉県,香取市,12236,くりもと,https://www.michi-no-eki.jp/stations/view/352,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_kurimoto/index.html,http://www.benikomachi.jp/,,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,1,1,1
34.9299008,139.9520926,千葉県,南房総市,12234,ちくら・潮風王国,https://www.michi-no-eki.jp/stations/view/353,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_chikura/index.html,http://shiokaze-oukoku.jp/,,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1
35.1005082,139.8556137,千葉県,南房総市,12234,富楽里とみやま,https://www.michi-no-eki.jp/stations/view/354,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_tomiyama/index.html,http://furari.awa.or.jp/,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1
35.0577165,139.8603645,千葉県,南房総市,12234,おおつの里,https://www.michi-no-eki.jp/stations/view/355,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_ootsu/index.html,http://www.hana-kurabu.jp/,,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1
35.6017957,140.5015935,千葉県,山武市,12237,オライはすぬま,https://www.michi-no-eki.jp/stations/view/356,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_hasunuma/index.html,http://oraihasunuma.com/,,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.4573078,140.2066599,千葉県,長生郡長柄町,12426,ながら,https://www.michi-no-eki.jp/stations/view/357,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_nagara/index.html,http://www.nagaramitinoeki.com/,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1
35.352183,140.3036799,千葉県,長生郡睦沢町,12422,つどいの郷むつざわ,https://www.michi-no-eki.jp/stations/view/358,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_mutsuzawa/index.html,,,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1
34.9062489,139.8773874,千葉県,南房総市,12234,白浜野島崎,https://www.michi-no-eki.jp/stations/view/359,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_shirahama/index.html,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
34.9398785,139.8216178,千葉県,館山市,12205,南房パラダイス,https://www.michi-no-eki.jp/stations/view/360,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_nambou/index.html,http://www.city.tateyama.chiba.jp/shoukan/page100128.html,,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1
35.896313,140.505908,千葉県,香取市,12236,水の郷さわら,https://www.michi-no-eki.jp/stations/view/361,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_sawara/index.html,http://ｗｗｗ.e-sawara.com,,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1
35.6950636,140.4100301,千葉県,山武郡芝山町,12409,風和里しばやま,https://www.michi-no-eki.jp/stations/view/362,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_fuwari/index.html,http://fuwari-shibayama.blog.ocn.ne.jp/,,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1
35.042582,140.02057,千葉県,南房総市,12234,和田浦 WA・O！,https://www.michi-no-eki.jp/stations/view/363,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_wadaura/index.html,http://wa-o.awa.jp/,,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1
35.90023,140.3797,千葉県,香取郡神崎町,12342,発酵の里こうざき,https://www.michi-no-eki.jp/stations/view/364,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_kouzaki/index.html,http://www.hakkounosato.com/,,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1
35.71785572,140.675557,千葉県,旭市,12215,季楽里あさひ,https://www.michi-no-eki.jp/stations/view/7988,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_kirari/index.html,http://www.kirari-asahi.com,http://www.city.asahi.lg.jp/,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1
35.1430213,139.8439449,千葉県,安房郡鋸南町,12463,保田小学校,https://www.michi-no-eki.jp/stations/view/7991,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_hota/index.html,http://hotasho.jp/,https://www.facebook.com/hotasho.jp/,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1
35.5772141,140.3836754,千葉県,東金市,12213,みのりの郷東金,https://www.michi-no-eki.jp/stations/view/9733,http://www.ktr.mlit.go.jp/honkyoku/road/Michi-no-Eki/station/chiba_tougane/index.html,http://minorinosato-togane.com/,,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1
